############## LISACode v 1.4.5-16/06/2009 at 2009-07-04T14:40:09 ##############
############## Configuration : ConfigRefBase ##############
# # Time parameters (all in seconds) ;
# # Step in time (second) for simulate physics process (continuous) ;
#  Time : StepPhysic 0.5 ;
# # Step in time (second) for measurement the phasemeters (Numeric) ;
#  Time : StepMeasure 1 ;
# # Duration ;
#  TIME : Max 10000 ;
# # Precision in delays used by TDI ;
# # Time : DeltaTDIDelay 1e-6 ;
# # Display step ;
#  Time : StepDisplay 500 ;
# # Interpolation in TDI application ;
# Interpolation : LAG 20 ;
# 
# TDIDelayApprox : off ;
# 
# # Orbits and Geometry ;
# # Nominal armlenght ;
# Orbits : Armlength 5e9 ;
# # Start time for the orbits ;
# Orbits : StartTime 0.0 ;
# Orbits : InitialRotation 0.0 ;
# Orbits : Type LISACode ;
# Orbits : Approx Eccentric ;
# Orbits : Order 2 ;
# 
# # Detector parameters ; 
# # Laser power (in Watt) ;
# Detector : LaserPower 1 ;
# # Apply the filter in the phasemeter  ;
# Detector : PhaMetFilter On ;
# Detector : PhaMetFilterParameters : attenuation 180 oscillation 0.1 FactFmesForHighFreq 0.1 FactFmesForLowFreq 0.3 ;
# Detector : InternalPhasemeters IfNoises ;
# 
# # Record ASCII ;
#  Record : SignalSC 1 SC1.txt ASCII ;
# # Record : SignalSC 2 SC2.txt ASCII ;
# # Record : SignalSC 3 SC3.txt ASCII ;
#  Record : Delay Delay.txt ASCII ;
#  Record : Position Pos.txt ASCII ;
#  Record : TDI TDI.txt ASCII ;
# 
# # Record BINARY ;
# # Record : SignalSC 1 SC1.bin BINARY ;
#  Record : SignalSC 2 SC2.bin BINARY ;
#  Record : SignalSC 3 SC3.bin BINARY ;
# # Record : Delay Delay.bin BINARY ;
# # Record : Position Pos.bin BINARY ;
# # Record : TDI TDI.bin BINARY ;
# 
# 
# # Gravitationals waves ( Direction & Angle of polarisation : Beta  Lambda & Psi in degrees ) ;
# # Monochromatic GW ;
#  GW : Bet 27.0 , Lam 297.0 , Psi 229.0 : Mono : f 1e-4 , hp 1.0e-19 , hc 0.0 , Phi0hp 0.0 , Phi0hc 0.0 ;
# 
# # Binary source ( M1 & M2 in solar mass, orbital frequency in Hz, inclination in degrees, initial phase [0 , 2PI], distance in kpc) ;
#  GW : Bet 68.0 , Lam 135.0 , Psi 12.0  : Binary : M1 1.0e5 , M2 1.0e6 , forb 1.0e-3 , inc 42.0 , phi0 0 , r 1.0e5 ;
# 
# # Binary source compute in PN approximation ( M1 & M2 in solar mass, orbital frequency in Hz, inclination in degrees, initial phase [0 , 2PI], distance in kpc, type 1 for 1PN or 2 for PN, if type 2 omegao taud0 gw) ;
#  GW : Bet -56.0 , Lam 154.0 , Psi 32.0  : PostNewtonBinary : M1 1.0e6 , M2 1.0e6 , tcoal 9676800.0 , inc 90 , phase 1.2 , r 1e5 , type 2 , omega0 1.0 , taud0 10.0 , gw 1.0 ;
# 
# # Spinning black hole binary ;
# GW : Bet 37.68025039158266 , Lam 285.8612437864652 , Psi 0.0  : FastSpinBBH : M1 1465580.75942 , M2 868710.795073 , tcoal 31525128.7938 , phase 1.16933157672 , r 1000000.0 ,
#  S1 0.0770493004546 , S2 0.268523395273 , polS1 160.24533138914506 , polS2 130.59343637800927 , azS1 0.8027554175918619 , azS2 238.99790401516472 , polL 162.0742928004962 , azL 328.8864991548683 , PN 0.0 ;
# 
# # Stochastic source ;
# GW : Bet 11.715852394919027 , Lam 45.0 , Psi 0.0 : Stochastic : Slope -3 , Fmin 1.0e-5 , Fknee 0.1 , hp 1.6137533888e-25 ,  hc 1.6137533888e-25 ;
# 
# 
# # GW read in file ( file name) ;
# # GW : Bet 0.0 , Lam 0.0 , Psi 0.0 : File : GWAMCVn.txt ;
# 
# 
# # Noises ( Type[Laser, OpticalBench, InertialMass] , spacecraft number, Direction of external beam [0 for counterclockwise , 1 for clockwise] ;
#  Noise : Laser 1 0 : White 1.0e-13 ;
#  Noise : Laser 2 0 : White 1.0e-13 ;
#  Noise : Laser 3 0 : White 1.0e-13 ;
#  Noise : Laser 1 1 : White 1.0e-13 ;
#  Noise : Laser 2 1 : White 1.0e-13 ;
#  Noise : Laser 3 1 : White 1.0e-13 ;
#  Noise : Mass 1 0 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
#  Noise : Mass 2 0 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
#  Noise : Mass 3 0 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
#  Noise : Mass 1 1 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
#  Noise : Mass 2 1 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
#  Noise : Mass 3 1 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
# # Noise : Mass 1 0 : Filter_1of 1.59e-24 ;
# # Noise : Mass 2 0 : Filter_1of 1.59e-24 ;
# # Noise : Mass 3 0 : Filter_1of 1.59e-24 ;
# # Noise : Mass 1 1 : Filter_1of 1.59e-24 ;
# # Noise : Mass 2 1 : Filter_1of 1.59e-24 ;
# # Noise : Mass 3 1 : Filter_1of 1.59e-24 ;
#  Noise : Shot 1 0 : Filter_fLosP 2.30e-19 ;
#  Noise : Shot 2 0 : Filter_fLosP 2.30e-19 ;
#  Noise : Shot 3 0 : Filter_fLosP 2.30e-19 ;
#  Noise : Shot 1 1 : Filter_fLosP 2.30e-19 ;
#  Noise : Shot 2 1 : Filter_fLosP 2.30e-19 ;
#  Noise : Shot 3 1 : Filter_fLosP 2.30e-19 ;
#  Noise : OOPN 1 0 : Filter_f 3.49e-19 ;
#  Noise : OOPN 2 0 : Filter_f 3.49e-19 ;
#  Noise : OOPN 3 0 : Filter_f 3.49e-19 ;
#  Noise : OOPN 1 1 : Filter_f 3.49e-19 ;
#  Noise : OOPN 2 1 : Filter_f 3.49e-19 ;
#  Noise : OOPN 3 1 : Filter_f 3.49e-19 ;
# 
# 
# # 3 USO Clocks, one per spacecraft ( offset ... derivs ... noise ...) ;
# # USO : SC 2 : offset 0.006 ;
# # USO : SC 3 : derivs 1e-6 noise 1e-7 ;
# 
# 
# # TDI (Name) ;
# # Combinations ( sign delay1 delay2 ... measurement) for example : -5235 ;
# # For delay and measurement the number is [1,2,3] for counterclockwise and [4,5,6] for clockwise ;
#  TDI : X  ;
#  TDI : Y  ;
#  TDI : Z  ;
#  TDI : X2s1  1 , 35 , 364 , 3653 , 36524 , 365253 , 3652521 , 36525235 , 
#  -4 , -53 , -521 , -5235 , -52361 , -523635 , -5236364 , -52363653 ;
#  TDI : X2s2  ;
#  TDI : X2s3  3 , 24 , 256 , 2542 , 25416 , 254142 , 2541413 , 25414124 , 
#  -6 , -42 , -413 , -4124 , -41253 , -412524 , -4125256 , -41252542 ;
#  TDI : P1  25 , -63 , -22 , 66 , 642 , -216 , 1463 , -1425 ;
#  TDI : Zeta1 ;
#  TDI : A ;
#  TDI : E ;
#  TDI : T ;
#  TDI : Alpha ; 
#  TDI : AlphaId -1 , -32 , -133 , 4 , 455 , 56 ;
#  TDI : Alphaf2 -1 x 2 , -32 x 2 , -133 x 2 , 4 x 2 , 455 x 2 , 56 x 2 ;
# 
#  
#  END
#  
############## End of configuration ##############
#Time s1 sp1 tau1 taup1
3232 -1.75815579438065e-14 2.92949895716197e-14 1.23452508504609e-14 -1.23453305011929e-14
3233 -4.26034048180986e-14 1.43005122338877e-14 1.27268790614804e-14 -1.27269587065885e-14
3234 -6.20543744008342e-14 1.27403756163321e-16 7.18685780038902e-15 -7.18693744316199e-15
3235 -6.73493896855624e-14 -1.38757365044311e-14 -8.83157560384348e-16 8.8307791674073e-16
3236 -5.36967619061473e-14 -2.84312276136476e-14 -6.59477061037394e-15 6.59469096321427e-15
3237 -2.20521534877741e-14 -4.37646861152937e-14 -5.50424464789435e-15 5.50416499545755e-15
3238 2.08990528204252e-14 -5.92953959669509e-14 4.54507355792997e-15 -4.54515321641067e-15
3239 6.47381180082491e-14 -7.36658548083421e-14 2.23765662621968e-14 -2.23766459266134e-14
3240 9.85786144740459e-14 -8.50610082362588e-14 4.36454466559865e-14 -4.36455263256632e-14
3241 1.1444469277372e-13 -9.16750030985852e-14 6.21855918176119e-14 -6.21856714916981e-14
3242 1.09590820215532e-13 -9.21583206992425e-14 7.20669812414932e-14 -7.20670609193094e-14
3243 8.70062471361239e-14 -8.59206674232015e-14 6.96225255569861e-14 -6.96226052381939e-14
3244 5.40231142152329e-14 -7.32460582892324e-14 5.47095616804517e-14 -5.47096413649781e-14
3245 1.96224136046099e-14 -5.5252923044701e-14 3.0753556542282e-14 -3.07536362300211e-14
3246 -8.54374323145405e-15 -3.37682049344416e-14 3.57252345560943e-15 -3.57260314602042e-15
3247 -2.63648867183841e-14 -1.11700764427861e-14 -2.05710304699979e-14 2.05709507782216e-14
3248 -3.40209259520966e-14 9.79285163974739e-15 -3.69677614757046e-14 3.69676817847297e-14
3249 -3.51416292461003e-14 2.62430840238305e-14 -4.37858056689504e-14 4.37857259815783e-14
3250 -3.48233779383179e-14 3.55258576768679e-14 -4.22728855113442e-14 4.22728058305042e-14
3251 -3.73147574450523e-14 3.5684447403715e-14 -3.58276727218604e-14 3.5827593049975e-14
3252 -4.42319955821984e-14 2.59973706035221e-14 -2.83653197826569e-14 2.83652401210895e-14
3253 -5.39140218330094e-14 7.4299254667869e-15 -2.26586841984623e-14 2.26586045472321e-14
3254 -6.20907886369068e-14 -1.72002106820551e-14 -1.93182126399716e-14 1.93181329978229e-14
3255 -6.35788996102504e-14 -4.35209783511613e-14 -1.67924013051892e-14 1.67923216699672e-14
3256 -5.43834321293963e-14 -6.64279207391751e-14 -1.23448377602994e-14 1.23447581294735e-14
3257 -3.3467294009485e-14 -8.1301419312079e-14 -3.56709202948379e-15 3.56701240061606e-15
3258 -3.57132546290998e-15 -8.52967874419326e-14 1.02218364362081e-14 -1.0221916065208e-14
3259 2.92164907464615e-14 -7.82760084721773e-14 2.72797998153101e-14 -2.72798794461902e-14
3260 5.70343208651685e-14 -6.29962756449143e-14 4.37443107484515e-14 -4.37443903828007e-14
3261 7.24753641337841e-14 -4.43837140961544e-14 5.48227378041908e-14 -5.48228174436311e-14
3262 7.07606848795201e-14 -2.80381979169922e-14 5.64091597864411e-14 -5.64092394326582e-14
3263 5.11536643490597e-14 -1.8419498237491e-14 4.65121314084534e-14 -4.65122110629769e-14
3264 1.71625475493915e-14 -1.73306696751289e-14 2.59713482794194e-14 -2.59714279431976e-14
3265 -2.45146893825342e-14 -2.3261658926815e-14 -1.76537671168992e-15 1.76529703875356e-15
3266 -6.59258847759811e-14 -3.18862307026443e-14 -3.16685766389895e-14 3.16684969583203e-14
3267 -1.00019363867361e-13 -3.76051874609899e-14 -5.85356439266624e-14 5.85355642409424e-14
3268 -1.22315148561047e-13 -3.56404237087375e-14 -7.82640603704373e-14 7.82639806831291e-14
3269 -1.31602094081869e-13 -2.39534433545422e-14 -8.85885280627662e-14 8.85884483773455e-14
3270 -1.29548583309565e-13 -4.28368819663611e-15 -8.91421809102588e-14 8.91421012293957e-14
3271 -1.1950976416256e-13 1.81182552079735e-14 -8.09843424786666e-14 8.09842628036334e-14
3272 -1.05075241397562e-13 3.60414066565455e-14 -6.59202883450772e-14 6.5920208675596e-14
3273 -8.89335552255815e-14 4.26725699350667e-14 -4.59555505022347e-14 4.59554708368203e-14
3274 -7.24337632702143e-14 3.39838633299601e-14 -2.30887560815956e-14 2.30886764182681e-14
3275 -5.58924177066899e-14 1.03317235052967e-14 5.71452340859387e-16 -5.71532003757353e-16
3276 -3.93703659352291e-14 -2.33124503473416e-14 2.25737047495079e-14 -2.25737844126954e-14
3277 -2.34616596150893e-14 -5.86407296684255e-14 4.00641125021613e-14 -4.00641921652348e-14
3278 -9.66422743660096e-15 -8.6438127219459e-14 5.01168908655374e-14 -5.01169705272829e-14
3279 -1.16866284872398e-16 -9.94084267797574e-14 5.04767173421785e-14 -5.04767970012524e-14
3280 3.20797579119184e-15 -9.44810514339169e-14 4.04952829449284e-14 -4.04953626006364e-14
3281 -4.98673135660322e-16 -7.38226530065047e-14 2.18704019789142e-14 -2.18704816317769e-14
3282 -1.01638261293552e-14 -4.41832800981872e-14 -1.22345817522338e-15 1.22337852335245e-15
3283 -2.27762456178638e-14 -1.47540813062387e-14 -2.28573017754253e-14 2.28572221217562e-14
3284 -3.4121931965589e-14 5.78164330411988e-15 -3.68583949321361e-14 3.68583152737276e-14
3285 -4.01152782875352e-14 1.2036992224333e-14 -3.87082520451992e-14 3.87081723798571e-14
3286 -3.82602259150238e-14 3.62293547110146e-15 -2.71967535581845e-14 2.71966738851501e-14
3287 -2.86736554471348e-14 -1.48050557638013e-14 -5.18867675591094e-15 5.18859707608372e-15
3288 -1.4221124344646e-14 -3.51663029777199e-14 2.09027095926567e-14 -2.09027892770536e-14
3289 3.76111372708949e-16 -4.86896135459696e-14 4.29128886222766e-14 -4.29129683084863e-14
3290 1.02093558232145e-14 -4.88421480346872e-14 5.34989878877338e-14 -5.34990675734483e-14
3291 1.20410549554592e-14 -3.34790332239838e-14 4.86519832885892e-14 -4.86520629728021e-14
3292 5.63988873519718e-15 -5.51993907936616e-15 2.92489737242249e-14 -2.9249053407681e-14
3293 -5.97361206076189e-15 2.80336547946969e-14 1.0157073688508e-15 -1.01578705396808e-15
3294 -1.75445372212448e-14 5.83722086868947e-14 -2.71992103790289e-14 2.71991306887045e-14
3295 -2.35411080173718e-14 7.76632515739444e-14 -4.63252381012275e-14 4.63251584018235e-14
3296 -2.03283432407107e-14 8.14324347151559e-14 -5.01707776961295e-14 5.01706979842268e-14
3297 -7.70470138306416e-15 6.97965210711434e-14 -3.76256993801946e-14 3.7625619653349e-14
3298 1.08391960999296e-14 4.7209838090312e-14 -1.31495390147686e-14 1.3149459271657e-14
3299 2.92985056393523e-14 2.08789673828464e-14 1.46730265645382e-14 -1.46731063243082e-14
3300 4.13619076559268e-14 -1.58388845299825e-15 3.60317893147434e-14 -3.60318690910095e-14
3301 4.28184806926973e-14 -1.44890504836779e-14 4.3233984869351e-14 -4.32340646617648e-14
3302 3.32246714584943e-14 -1.56498301352914e-14 3.33100027163923e-14 -3.33100825246355e-14
3303 1.61524140635917e-14 -6.76475062080614e-15 8.96497016880621e-15 -8.96504999261091e-15
3304 -2.12296364779892e-15 7.44341409450245e-15 -2.24395134664153e-14 2.24394336273814e-14
3305 -1.50245431052219e-14 2.09785923726713e-14 -5.14743257328899e-14 5.14742458791528e-14
3306 -1.82481504642883e-14 2.85938426626234e-14 -6.98423307810969e-14 6.98422509134152e-14
3307 -1.14928432177946e-14 2.74128821984941e-14 -7.30304157568945e-14 7.30303358761706e-14
3308 1.36946483551556e-15 1.76457271948799e-14 -6.14913823716009e-14 6.14913024787188e-14
3309 1.38083846836295e-14 2.22150530697664e-15 -4.0007036576426e-14 4.00069566721249e-14
3310 1.92908456051702e-14 -1.44615381527443e-14 -1.55743634395887e-14 1.55742835244771e-14
3311 1.40566273670078e-14 -2.81711267239721e-14 5.30105511946831e-15 -5.30113504472073e-15
3312 -1.10400869174233e-15 -3.62481074687986e-14 1.88329954822459e-14 -1.88330754166013e-14
3313 -2.08448692269538e-14 -3.82814425074429e-14 2.48690101699966e-14 -2.48690901117692e-14
3314 -3.71358820612552e-14 -3.58418603362713e-14 2.62184474329965e-14 -2.62185273797624e-14
3315 -4.23726685657199e-14 -3.14378743500392e-14 2.67805153623134e-14 -2.67805953111115e-14
3316 -3.25552542700789e-14 -2.71660490105218e-14 2.93467553007356e-14 -2.93468352485455e-14
3317 -9.27721664071757e-15 -2.36475918630823e-14 3.40684390690443e-14 -3.40685190133954e-14
3318 2.03300673087693e-14 -1.97223415120706e-14 3.82749905234875e-14 -3.82750704629738e-14
3319 4.57963595969509e-14 -1.30520096581282e-14 3.77309028701683e-14 -3.77309828046521e-14
3320 5.69289602614632e-14 -1.39406931473861e-15 2.87788594660501e-14 -2.8778939396442e-14
3321 4.75519279465208e-14 1.59925715170017e-14 1.04114514889352e-14 -1.04115314166026e-14
3322 1.79869729009854e-14 3.74303599908589e-14 -1.4677767418017e-14 1.46776874919971e-14
3323 -2.46701722022482e-14 5.88375629787962e-14 -4.05896703552366e-14 4.05895904306843e-14
3324 -6.86321839177649e-14 7.47507793087173e-14 -6.01289197129729e-14 6.01288397908013e-14
3325 -1.01166528503725e-13 8.00243794886007e-14 -6.73860244226304e-14 6.73859445045104e-14
3326 -1.12719594131918e-13 7.15944117436597e-14 -5.99539723742616e-14 5.9953892461843e-14
3327 -1.00009194425357e-13 4.96536463689367e-14 -3.9882082299779e-14 3.98820023937478e-14
3328 -6.70529224732011e-14 1.77984822394246e-14 -1.29837783184087e-14 1.29836984177603e-14
3329 -2.38263743398245e-14 -1.79121205205339e-14 1.32203173249697e-14 -1.32203972231084e-14
3330 1.69477158310149e-14 -5.06539484438328e-14 3.21079949254635e-14 -3.21080748253104e-14
3331 4.3775462472647e-14 -7.47065144809444e-14 4.01056842276105e-14 -4.0105764133608e-14
3332 4.98270231387558e-14 -8.6882029488002e-14 3.76002267533777e-14 -3.76003066688259e-14
3333 3.47687618111351e-14 -8.70942141662209e-14 2.83493691832096e-14 -2.83494491091347e-14
3334 4.50758521827605e-15 -7.79675971115482e-14 1.7721215383992e-14 -1.77212953186931e-14
3335 -3.09420792926922e-14 -6.37104828619814e-14 1.05172959538291e-14 -1.05173758933371e-14
3336 -6.06814298864375e-14 -4.86869007695375e-14 9.23368044223999e-15 -9.23376038160264e-15
3337 -7.61712672301476e-14 -3.61665103164554e-14 1.33756824888672e-14 -1.33757624238591e-14
3338 -7.35060799981066e-14 -2.76140196864185e-14 1.99852286702312e-14 -1.99853085988935e-14
3339 -5.4113065863776e-14 -2.26603272798179e-14 2.50613785685368e-14 -2.50614584919636e-14
3340 -2.38172052708434e-14 -1.96603297700266e-14 2.52407083687372e-14 -2.52407882907581e-14
3341 9.26728053726353e-15 -1.65668605157105e-14 1.90629484131259e-14 -1.9063028338913e-14
3342 3.72348975340765e-14 -1.17874882171657e-14 7.37233299670339e-15 -7.37241293073451e-15
3343 5.44576056505104e-14 -4.74863471754453e-15 -7.2125290254238e-15 7.21244908134972e-15
3344 5.8649611990673e-14 3.9657306624935e-15 -2.14508866443915e-14 2.14508066923546e-14
3345 5.07670368352861e-14 1.28682540405483e-14 -3.27235779643827e-14 3.27234980102618e-14
3346 3.40010346643814e-14 2.00585674072601e-14 -3.98495157159901e-14 3.98494357680297e-14
3347 1.23945179396699e-14 2.37503692296852e-14 -4.31811333476213e-14 4.3181053414047e-14
3348 -1.03522017579671e-14 2.26768164114411e-14 -4.40188635825974e-14 4.4018783669032e-14
3349 -3.1513419000664e-14 1.63085793805411e-14 -4.36836237035807e-14 4.3683543811113e-14
3350 -4.93519852336899e-14 4.91228705361264e-15 -4.27241514720704e-14 4.27240715966315e-14
3351 -6.27527681791769e-14 -1.04751130147458e-14 -4.06552038505169e-14 4.06551239837953e-14
3352 -7.08490203233544e-14 -2.80979399637725e-14 -3.63589204283194e-14 3.63588405599406e-14
3353 -7.29402276076622e-14 -4.55663378966438e-14 -2.89520038125573e-14 2.89519239328398e-14
3354 -6.87671887116171e-14 -6.0046341315398e-14 -1.86761894639983e-14 1.86761095664261e-14
3355 -5.89507936509956e-14 -6.86404753210241e-14 -7.32714266158097e-15 7.32706274424644e-15
3356 -4.5257579695091e-14 -6.89761135656331e-14 2.0723870842519e-15 -2.07246701862053e-15
3357 -3.04077036688385e-14 -5.98920264928022e-14 6.30361172642326e-15 -6.30369167176706e-15
3358 -1.73671703222119e-14 -4.19938290402566e-14 3.29037672418894e-15 -3.29045667325132e-15
3359 -8.35323046550751e-15 -1.78138491038245e-14 -6.83309652936676e-15 6.83301658281593e-15
3360 -3.98207861734476e-15 8.5963161511855e-15 -2.1431533159951e-14 2.14314532195143e-14
3361 -2.9902428417328e-15 3.2612243279872e-14 -3.60581221747609e-14 3.60580422408931e-14
3362 -2.74591449604027e-15 5.02666663861856e-14 -4.59217449711665e-14 4.59216650418013e-14
3363 -4.19887587847609e-16 5.93564856205038e-14 -4.75951182882354e-14 4.75950383602363e-14
3364 5.63670957265214e-15 6.00224892878585e-14 -4.03073891563071e-14 4.03073092271665e-14
3365 1.49048021289453e-14 5.45668539818214e-14 -2.63116708783247e-14 2.63115909474896e-14
3366 2.45824303807115e-14 4.65517671753434e-14 -1.01716462614076e-14 1.01715663307804e-14
3367 3.04861234876095e-14 3.95014093129528e-14 2.77287731082235e-15 -2.77295723734515e-15
3368 2.86845914342545e-14 3.56938030421792e-14 8.19115737965713e-15 -8.19123729740306e-15
3369 1.72447278189201e-14 3.55036930111745e-14 4.14350894634547e-15 -4.14358885138437e-15
3370 -2.62664126149912e-15 3.75418992588501e-14 -8.422564854863e-15 8.42248496444291e-15
3371 -2.65674093187279e-14 3.95108014944865e-14 -2.61924915045352e-14 2.6192411628027e-14
3372 -4.8275972702305e-14 3.93940712463471e-14 -4.47626397857696e-14 4.47625599201059e-14
3373 -6.15830670649531e-14 3.64544699815593e-14 -6.01486307812428e-14 6.01485509219947e-14
3374 -6.26506472898429e-14 3.15967250170353e-14 -6.99496651722008e-14 6.99495853149492e-14
3375 -5.1482039241755e-14 2.69329960519679e-14 -7.3777746323017e-14 7.37776664646197e-14
3376 -3.21478980677669e-14 2.47445790389569e-14 -7.28847570422169e-14 7.28846771815503e-14
3377 -1.15837269520968e-14 2.63065407970802e-14 -6.92428834204449e-14 6.92428035583993e-14
3378 2.66686807310031e-15 3.11103195485733e-14 -6.45238812002228e-14 6.4523801339001e-14
3379 4.99457477311304e-15 3.68541113681537e-14 -5.94152511709362e-14 5.941517131295e-14
3380 -6.33796476984033e-15 4.02459451186207e-14 -5.35277385413239e-14 5.35276586881136e-14
3381 -2.85522453677536e-14 3.8319104501608e-14 -4.58776704872136e-14 4.58775906387948e-14
3382 -5.52374249844836e-14 2.97366192616454e-14 -3.5683970148958e-14 3.56838903038258e-14
3383 -7.84518699038749e-14 1.55490508595584e-14 -2.30975071808944e-14 2.30974273366587e-14
3384 -9.13042001333612e-14 -9.30093755325177e-16 -9.52086943708966e-15 9.52078959147019e-15
3385 -9.01193354027253e-14 -1.51344484164962e-14 2.64374839643147e-15 -2.64382824466177e-15
3386 -7.54660589193989e-14 -2.28065195414337e-14 1.07377668324662e-14 -1.07378466829786e-14
3387 -5.17491528441073e-14 -2.15609973249091e-14 1.27907853257675e-14 -1.2790865176829e-14
3388 -2.55851608134088e-14 -1.18809174352987e-14 8.28415888376741e-15 -8.2842387329973e-15
3389 -3.59286271431683e-15 2.83851882325656e-15 -1.58767390428205e-15 1.58759405884818e-15
3390 9.60851736663208e-15 1.7261790389028e-14 -1.42855912657409e-14 1.42855114247011e-14
3391 1.25344939043379e-14 2.58116281716415e-14 -2.67970890049423e-14 2.6797009167075e-14
3392 6.80847654652726e-15 2.45404641349062e-14 -3.66682310230075e-14 3.66681511855007e-14
3393 -3.8797197004766e-15 1.25359614273597e-14 -4.2769296804977e-14 4.2769216964254e-14
3394 -1.53333613652658e-14 -7.64518140213176e-15 -4.54606556172886e-14 4.54605757701073e-14
3395 -2.4300838176471e-14 -3.07035983704709e-14 -4.60738717821342e-14 4.60737919265295e-14
3396 -2.93175188931019e-14 -5.02720548712811e-14 -4.59311980926969e-14 4.59311182284004e-14
3397 -3.07356511741786e-14 -6.0984007686209e-14 -4.53595261557505e-14 4.53594462839332e-14
3398 -3.00798375802487e-14 -6.022476007796e-14 -4.31964406018454e-14 4.31963607242992e-14
3399 -2.91017173452998e-14 -4.8950818255411e-14 -3.70974535845546e-14 3.7097373702648e-14
3400 -2.89583117830324e-14 -3.12872610558791e-14 -2.46001964999594e-14 2.46001166137846e-14
3401 -2.98104476041778e-14 -1.30511519947248e-14 -4.53132439199023e-15 4.53124450003649e-15
3402 -3.09119587665758e-14 2.60342120979947e-16 2.18764334339777e-14 -2.18765133345051e-14
3403 -3.10473331549893e-14 5.28561835837453e-15 5.07420146482734e-14 -5.07420945606213e-14
3404 -2.90625990648485e-14 1.7708934123097e-15 7.64338915817679e-14 -7.64339715086109e-14
3405 -2.42522453136015e-14 -7.61499680624039e-15 9.33948697980942e-14 -9.33949497406954e-14
3406 -1.64835588465222e-14 -1.84865938047448e-14 9.82373652687676e-14 -9.82374452266095e-14
3407 -6.08906228519385e-15 -2.64471887347794e-14 9.12449262283624e-14 -9.12450061993378e-14
3408 6.33690478168541e-15 -2.86108358729316e-14 7.65632175442236e-14 -7.65632975252678e-14
3409 2.00858887980643e-14 -2.43820158948136e-14 6.08431375234353e-14 -6.08432175113364e-14
3410 3.43479384271445e-14 -1.528051772923e-14 5.0736812469366e-14 -5.07368924614616e-14
3411 4.81229688439566e-14 -4.01023207712475e-15 5.0180638165234e-14 -5.01807181597937e-14
3412 6.01523065495239e-14 6.73619806473701e-15 5.85838301086397e-14 -5.85839101048821e-14
3413 6.90019826022111e-14 1.5192522422303e-14 7.07624226047967e-14 -7.07625026026439e-14
3414 7.3352325445273e-14 2.08055724578882e-14 7.87974570306595e-14 -7.87975370304078e-14
3415 7.24223815541475e-14 2.38821042282243e-14 7.52060177876138e-14 -7.52060977896898e-14
3416 6.63497005360477e-14 2.4894474429278e-14 5.62221634320571e-14 -5.62222434369349e-14
3417 5.63184399182291e-14 2.388214305988e-14 2.38538537442856e-14 -2.38539337525267e-14
3418 4.43077461215107e-14 2.02976124995053e-14 -1.42075734271283e-14 1.42074934148315e-14
3419 3.24924491504365e-14 1.3386162170018e-14 -4.69395484042113e-14 4.6939468387112e-14
3420 2.24998187192989e-14 2.89248077661848e-15 -6.38217374128436e-14 6.38216573903817e-14
3421 1.48256963892648e-14 -1.03009379455144e-14 -5.87497829354787e-14 5.87497029076168e-14
3422 8.68313247685885e-15 -2.39898886733588e-14 -3.25384198668835e-14 3.25383398343661e-14
3423 2.39659306123225e-15 -3.51035697468781e-14 6.98693842714027e-15 -6.98701846279565e-15
3424 -5.77326828679884e-15 -4.06811857501817e-14 4.74224970921187e-14 -4.74225771290127e-14
3425 -1.66879733955061e-14 -3.8988512600878e-14 7.59077578623273e-14 -7.5907837898911e-14
3426 -2.96665369226675e-14 -3.02903242069818e-14 8.34620596656593e-14 -8.3462139701592e-14
3427 -4.24115871069678e-14 -1.6906665609113e-14 6.79749411840593e-14 -6.79750212208684e-14
3428 -5.1624142367956e-14 -2.46552324706469e-15 3.47882231360856e-14 -3.47883031773194e-14
3429 -5.41329962343947e-14 9.39874873077246e-15 -5.30190288160817e-15 5.30182283089161e-15
3430 -4.81420264311523e-14 1.64079590434487e-14 -3.98547852635203e-14 3.98547051978487e-14
3431 -3.41162011019872e-14 1.85244576868469e-14 -5.90049567510188e-14 5.90048766658658e-14
3432 -1.49269264936057e-14 1.79902527168861e-14 -5.85901581031739e-14 5.85900779961316e-14
3433 4.86550092695845e-15 1.84721365513142e-14 -4.11419660107114e-14 4.11418858820567e-14
3434 2.03893980642798e-14 2.36017648762644e-14 -1.4512274152036e-14 1.45121940044717e-14
3435 2.80275812311118e-14 3.54299588437873e-14 1.12295255165426e-14 -1.12296056788945e-14
3436 2.66001729699086e-14 5.33587924896773e-14 2.74122631774334e-14 -2.74123433504289e-14
3437 1.77128869489078e-14 7.39628011775606e-14 2.95750617061587e-14 -2.95751418869124e-14
3438 5.12280132104143e-15 9.18143914729575e-14 1.85494125378909e-14 -1.85494927254775e-14
3439 -6.65344629111397e-15 1.01085117996175e-13 -4.12187459705112e-16 4.12107264370845e-16
3440 -1.39693378660455e-14 9.74190851836974e-14 -1.99556782005397e-14 1.99555979955733e-14
3441 -1.53008519204566e-14 7.94657353769613e-14 -3.34112398057072e-14 3.34111595895184e-14
